,anon_screen_name,resource_display_name,module_id,activity_grade_id,first_submit,last_submit,module_type,Module,Week ,Act,Finalgrade,FinalScore
1312,5b5deaec15eeb58375aa5569795eab679cd66a90,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,21916567,25/06/2014 14:04,23/11/2015 10:12,problem,The Basic Core of Economics,Week-1,P-4,0.03,Fail
1313,5b5deaec15eeb58375aa5569795eab679cd66a90,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,21915810,25/06/2014 13:51,2/11/2015 11:05,problem,The Basic Core of Economics,Week-1,P-3 ,0.03,Fail
1314,600d38e5bdc78b8c74b3e924b54e322962923153,Quiz: Price and Elasticity,i4x://HumanitiesSciences/Econ-1/problem/c276c9596689467195f161e7e6ad91c2,57763139,20/12/2015 16:34,20/12/2015 16:34,problem,The Basic Core of Economics,Week-1,P-7 ,0.0,Fail
1315,600d38e5bdc78b8c74b3e924b54e322962923153,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,57763103,20/12/2015 16:32,20/12/2015 16:32,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
1316,600d38e5bdc78b8c74b3e924b54e322962923153,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21820223,24/06/2014 18:42,20/12/2015 13:11,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
1318,600d38e5bdc78b8c74b3e924b54e322962923153,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,57763058,20/12/2015 16:29,20/12/2015 16:29,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
1319,600d38e5bdc78b8c74b3e924b54e322962923153,Quiz: Price Ceilings and Floors,i4x://HumanitiesSciences/Econ-1/problem/e2e27a85b7b84ad8bfac5945dd337edf,57763140,20/12/2015 16:34,20/12/2015 16:34,problem,The Basic Core of Economics,Week-1,P-8 ,0.0,Fail
1324,6aba539631c2cf5282631c03755bf4cc9efcefc5,Quiz: Price and Elasticity,i4x://HumanitiesSciences/Econ-1/problem/c276c9596689467195f161e7e6ad91c2,22393385,1/07/2014 11:31,27/01/2016 12:51,problem,The Basic Core of Economics,Week-1,P-7 ,0.11,Fail
1325,6aba539631c2cf5282631c03755bf4cc9efcefc5,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,22222701,30/06/2014 11:17,27/01/2016 12:13,video,The Basic Core of Economics,Week-1,L4,0.11,Fail
1326,6aba539631c2cf5282631c03755bf4cc9efcefc5,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,22222701,30/06/2014 11:17,2/02/2016 12:46,video,The Basic Core of Economics,Week-1,L4,0.11,Fail
1327,6aba539631c2cf5282631c03755bf4cc9efcefc5,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21905571,25/06/2014 11:33,26/01/2016 12:47,video,The Basic Core of Economics,Week-1,L1,0.11,Fail
1328,6aba539631c2cf5282631c03755bf4cc9efcefc5,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21905571,25/06/2014 11:33,2/02/2016 12:12,video,The Basic Core of Economics,Week-1,L1,0.11,Fail
1330,6aba539631c2cf5282631c03755bf4cc9efcefc5,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,21905109,25/06/2014 11:28,26/01/2016 12:47,problem,The Basic Core of Economics,Week-1,P-1 ,0.11,Fail
1331,6aba539631c2cf5282631c03755bf4cc9efcefc5,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,21905111,25/06/2014 11:28,26/01/2016 13:22,problem,The Basic Core of Economics,Week-1,P-3 ,0.11,Fail
1344,fc65ebff6919dcccc9e1845a0bea338ee09a8339,Quiz: Price and Elasticity,i4x://HumanitiesSciences/Econ-1/problem/c276c9596689467195f161e7e6ad91c2,21733984,24/06/2014 0:07,23/02/2016 19:15,problem,The Basic Core of Economics,Week-1,P-7 ,0.59,Pass
1345,fc65ebff6919dcccc9e1845a0bea338ee09a8339,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21734851,24/06/2014 0:34,3/06/2015 23:27,video,The Basic Core of Economics,Week-1,L1,0.59,Pass
1367,6871f3f001cd279fa822d34c991c1b0e68808a0e,Quiz: Price and Elasticity,i4x://HumanitiesSciences/Econ-1/problem/c276c9596689467195f161e7e6ad91c2,23195583,12/07/2014 14:35,7/03/2016 13:44,problem,The Basic Core of Economics,Week-1,P-7 ,0.07,Fail
1368,6871f3f001cd279fa822d34c991c1b0e68808a0e,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,23662899,19/07/2014 4:25,21/02/2016 0:43,video,The Basic Core of Economics,Week-1,L4,0.07,Fail
1369,6871f3f001cd279fa822d34c991c1b0e68808a0e,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,23195581,12/07/2014 14:35,26/02/2016 15:50,problem,The Basic Core of Economics,Week-1,P-5 ,0.07,Fail
1370,6871f3f001cd279fa822d34c991c1b0e68808a0e,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,23145183,11/07/2014 13:06,28/01/2016 0:51,video,The Basic Core of Economics,Week-1,L1,0.07,Fail
1371,6871f3f001cd279fa822d34c991c1b0e68808a0e,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,23145183,11/07/2014 13:06,21/02/2016 0:44,video,The Basic Core of Economics,Week-1,L1,0.07,Fail
1372,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Quiz: Price and Elasticity,i4x://HumanitiesSciences/Econ-1/problem/c276c9596689467195f161e7e6ad91c2,64748269,6/06/2016 18:29,6/06/2016 18:29,problem,The Basic Core of Economics,Week-1,P-7 ,0.0,Fail
1373,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,64657758,3/06/2016 13:36,3/06/2016 13:42,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1374,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,64657758,3/06/2016 13:36,4/06/2016 12:27,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1375,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,64657758,3/06/2016 13:36,6/06/2016 18:03,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1376,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,64747465,6/06/2016 18:03,6/06/2016 18:03,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
1377,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,64656524,3/06/2016 12:44,3/06/2016 13:03,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
1379,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,64127039,18/05/2016 10:46,18/05/2016 10:46,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
1380,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,64127038,18/05/2016 10:46,18/05/2016 10:46,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
1381,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,64127038,18/05/2016 10:46,3/06/2016 13:04,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
1382,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,64657754,3/06/2016 13:36,3/06/2016 13:36,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
1383,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,64127044,18/05/2016 10:46,18/05/2016 10:46,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
1384,f192badf3314ae21fff455d0791d7f6bffd3f2ec,Quiz: Price Ceilings and Floors,i4x://HumanitiesSciences/Econ-1/problem/e2e27a85b7b84ad8bfac5945dd337edf,64748270,6/06/2016 18:29,6/06/2016 18:29,problem,The Basic Core of Economics,Week-1,P-8 ,0.0,Fail
1459,f2efa94da140aeaf4c9220ab90d765ad1ac309f1,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22413140,1/07/2014 14:02,24/03/2015 12:06,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
1460,f2efa94da140aeaf4c9220ab90d765ad1ac309f1,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,22412617,1/07/2014 14:00,24/03/2015 12:33,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
1461,f2efa94da140aeaf4c9220ab90d765ad1ac309f1,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,22412616,1/07/2014 14:00,24/03/2015 12:08,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
1462,f2efa94da140aeaf4c9220ab90d765ad1ac309f1,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,22412618,1/07/2014 14:00,24/03/2015 12:58,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
1496,1ad9f693b76b3f547cdac35e655322cfacfa6802,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,25034072,8/08/2014 0:15,29/07/2015 18:33,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1497,1ad9f693b76b3f547cdac35e655322cfacfa6802,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,25033445,8/08/2014 0:07,29/07/2015 18:32,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
1608,9b6d8259a9a3b4ba46546cf19e4b3d1a1d69267b,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,23205807,12/07/2014 19:04,10/05/2015 10:28,video,The Basic Core of Economics,Week-1,L1,0.02,Fail
1714,a99302b2cf6705fd4b459c5457e8026f0997fe3c,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,50911231,28/06/2015 5:58,1/07/2015 9:52,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1715,a99302b2cf6705fd4b459c5457e8026f0997fe3c,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22386803,1/07/2014 10:36,1/07/2015 9:16,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
1753,ceb30e9ffb9678587b1e0777156da8a968c220dd,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,21770718,24/06/2014 12:40,3/09/2015 19:17,problem,The Basic Core of Economics,Week-1,P-5 ,0.27,Fail
1755,ceb30e9ffb9678587b1e0777156da8a968c220dd,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,21749896,24/06/2014 7:22,22/06/2015 21:16,problem,The Basic Core of Economics,Week-1,P-1 ,0.27,Fail
1770,40f9138e01e195bed12501e404ace531942d941e,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,22326202,1/07/2014 2:59,1/07/2015 3:27,problem,The Basic Core of Economics,Week-1,P-5 ,0.07,Fail
1804,eaf5eaca8b69fd28f2a9f6e05d2cef7deb98fadf,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,21971362,26/06/2014 4:43,20/11/2015 10:57,video,The Basic Core of Economics,Week-1,L4,0.27,Fail
1817,1f1f711b7d5e176273e4b3e92d1b9093b97a699c,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,25399664,13/08/2014 20:11,10/11/2015 6:56,video,The Basic Core of Economics,Week-1,L4,0.06,Fail
1818,1f1f711b7d5e176273e4b3e92d1b9093b97a699c,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22335263,1/07/2014 4:15,7/11/2015 15:19,video,The Basic Core of Economics,Week-1,L1,0.06,Fail
1851,8c74056e71295ee67350e4593c9908c54330385e,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,22629950,3/07/2014 7:51,28/02/2015 5:30,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1852,8c74056e71295ee67350e4593c9908c54330385e,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,42549422,28/02/2015 5:30,28/02/2015 5:30,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
1853,b8d3a0f93615782c9ade6ae475964e57d3eef010,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,27757620,9/09/2014 20:38,21/03/2015 11:55,video,The Basic Core of Economics,Week-1,L4,0.03,Fail
1854,b8d3a0f93615782c9ade6ae475964e57d3eef010,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,44288158,20/03/2015 18:33,21/03/2015 17:05,problem,The Basic Core of Economics,Week-1,P-5 ,0.03,Fail
1855,b8d3a0f93615782c9ade6ae475964e57d3eef010,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,27757068,9/09/2014 20:31,21/03/2015 11:55,problem,The Basic Core of Economics,Week-1,P-4,0.03,Fail
1856,d85de5244c3a7b101018c33893830a4838ee0eb0,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,25638477,17/08/2014 19:42,7/04/2015 16:58,video,The Basic Core of Economics,Week-1,L4,0.11,Fail
1857,d85de5244c3a7b101018c33893830a4838ee0eb0,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,25635522,17/08/2014 18:42,4/04/2015 19:30,video,The Basic Core of Economics,Week-1,L1,0.11,Fail
1867,c8d9ff9ca073c71eb17f734895b4436cbd374a9f,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,46509616,19/04/2015 21:51,19/04/2015 21:51,video,The Basic Core of Economics,Week-1,L4,0.01,Fail
1868,c8d9ff9ca073c71eb17f734895b4436cbd374a9f,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22281590,30/06/2014 22:12,1/04/2015 2:03,video,The Basic Core of Economics,Week-1,L1,0.01,Fail
1869,c8d9ff9ca073c71eb17f734895b4436cbd374a9f,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,22281590,30/06/2014 22:12,24/04/2015 22:00,video,The Basic Core of Economics,Week-1,L1,0.01,Fail
1870,d9e432a95be481ffe50eedc26e267436c16d7abb,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,41346183,14/02/2015 23:03,28/04/2015 15:48,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1871,d9e432a95be481ffe50eedc26e267436c16d7abb,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,41172587,13/02/2015 13:59,28/04/2015 15:08,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
1872,d9e432a95be481ffe50eedc26e267436c16d7abb,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,40045223,3/02/2015 17:24,28/04/2015 15:20,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
1873,d9e432a95be481ffe50eedc26e267436c16d7abb,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,40045221,3/02/2015 17:24,28/04/2015 15:08,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
1874,d9e432a95be481ffe50eedc26e267436c16d7abb,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,41180311,13/02/2015 15:36,28/04/2015 16:04,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
1875,d9e432a95be481ffe50eedc26e267436c16d7abb,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,40045224,3/02/2015 17:24,28/04/2015 15:40,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
1876,9567ace9b5c0003ca0ff5a8be49be66fcbc1d2cf,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,21979055,26/06/2014 7:53,1/05/2015 9:19,video,The Basic Core of Economics,Week-1,L4,0.84,Pass
1877,9567ace9b5c0003ca0ff5a8be49be66fcbc1d2cf,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,21854193,24/06/2014 23:19,1/05/2015 9:06,video,The Basic Core of Economics,Week-1,L1,0.84,Pass
1878,8a9ceeed167febec67408a9c3fb093af46593ef9,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,47546694,4/05/2015 11:44,4/05/2015 11:44,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1879,8a9ceeed167febec67408a9c3fb093af46593ef9,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,47380176,2/05/2015 2:31,2/05/2015 2:31,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
1881,8a9ceeed167febec67408a9c3fb093af46593ef9,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,47379552,2/05/2015 2:18,2/05/2015 18:47,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
1882,8a9ceeed167febec67408a9c3fb093af46593ef9,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,47379551,2/05/2015 2:18,2/05/2015 2:31,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
1883,8a9ceeed167febec67408a9c3fb093af46593ef9,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,47546610,4/05/2015 11:42,4/05/2015 11:42,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
1884,8a9ceeed167febec67408a9c3fb093af46593ef9,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,47379553,2/05/2015 2:18,2/05/2015 2:18,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
1885,26afa7675f15d9bdad6fca40ba19bdb812fd75b6,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,25652482,18/08/2014 0:20,21/05/2015 8:18,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1886,8045f247fe1c7c4b138a6cfe2676672a0a579fe5,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,49011021,26/05/2015 23:29,26/05/2015 23:42,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1887,8045f247fe1c7c4b138a6cfe2676672a0a579fe5,Quiz: Supply and Demand,i4x://HumanitiesSciences/Econ-1/problem/ede36873578c4e99a7a2d7568e4e1374,49012055,26/05/2015 23:47,26/05/2015 23:47,problem,The Basic Core of Economics,Week-1,P-5 ,0.0,Fail
1888,8045f247fe1c7c4b138a6cfe2676672a0a579fe5,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,47512574,3/05/2015 23:51,3/05/2015 23:51,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
1889,8045f247fe1c7c4b138a6cfe2676672a0a579fe5,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,47512574,3/05/2015 23:51,11/05/2015 9:42,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
1890,8045f247fe1c7c4b138a6cfe2676672a0a579fe5,Quiz: The Central Idea,i4x://HumanitiesSciences/Econ-1/problem/a00df886c61d4a9bb44e3a506f661838,47512550,3/05/2015 23:51,3/05/2015 23:51,problem,The Basic Core of Economics,Week-1,P-2,0.0,Fail
1891,8045f247fe1c7c4b138a6cfe2676672a0a579fe5,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,47512549,3/05/2015 23:51,3/05/2015 23:51,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
1892,8045f247fe1c7c4b138a6cfe2676672a0a579fe5,Quiz: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/problem/825551be42d54bfb8e9bf4dad0398d19,47512549,3/05/2015 23:51,11/05/2015 9:42,problem,The Basic Core of Economics,Week-1,P-1 ,0.0,Fail
1893,8045f247fe1c7c4b138a6cfe2676672a0a579fe5,Quiz: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/problem/8a0a54db75a74eb0907ca1f9ca7050f6,48997823,26/05/2015 18:58,26/05/2015 23:45,problem,The Basic Core of Economics,Week-1,P-4,0.0,Fail
1894,8045f247fe1c7c4b138a6cfe2676672a0a579fe5,Quiz: Production Possibilities and Economic Growth,i4x://HumanitiesSciences/Econ-1/problem/be25ebd75de9488fa0a39d51b267ec47,47512551,3/05/2015 23:51,3/05/2015 23:51,problem,The Basic Core of Economics,Week-1,P-3 ,0.0,Fail
1895,d3c0dc0639774087cb0e46f7170361c83f0d6761,Lecture: Observing and Explaining the Economy,i4x://HumanitiesSciences/Econ-1/video/07f95e4404d74f16926b8ccd4aff7016,49087720,28/05/2015 1:53,28/05/2015 2:24,video,The Basic Core of Economics,Week-1,L4,0.0,Fail
1896,d3c0dc0639774087cb0e46f7170361c83f0d6761,Lecture: Welcome to the Principles of Economics,i4x://HumanitiesSciences/Econ-1/video/b56b71690dac4cba8f719fceb5808a33,23258162,14/07/2014 2:14,28/05/2015 1:36,video,The Basic Core of Economics,Week-1,L1,0.0,Fail
